time,commits_tot,pending_tx_rate,reject_tot,block_num_tot,msg_sent_rate,blocks_count,pending_tx_tot,tx_in_process_rate,rest_api_batch_rate,commits_rate,msg_receive_rate,tx_exec_rate,reject_rate,block_num_rate,test_name,x_scaled
1620431116,1231.91666666667,0.208333333333333,0,193.166666666667,107.5,193.666666666667,6.58333333333333,0.133333333333333,5.33333333333334,15.5583333333333,707.466666666667,14.6291666666667,0,0.816666666666667,20tps|4_nodes,0.0
1620431126,1411.66666666667,0.208333333333333,0,202.5,129.3,203.0,8.66666666666667,0.933333333333334,6.61333333333333,17.975,848.933333333333,21.7041666666667,0,0.933333333333333,20tps|4_nodes,3.0547945205479454
1620431136,1595.0,0.15,0,211.916666666667,126.366666666667,212.333333333333,8.58333333333333,1.76666666666667,7.95333333333334,18.3333333333333,831.033333333333,23.5208333333333,0,0.941666666666667,20tps|4_nodes,6.109589041095891
1620431146,1776.33333333333,0.166666666666667,0,221.083333333333,128.333333333333,221.5,8.16666666666667,1.6,9.94333333333334,18.1333333333333,841.1,23.4833333333333,0,0.916666666666667,20tps|4_nodes,9.164383561643836
1620431156,1958.83333333333,0.108333333333333,0,230.333333333333,126.8,230.666666666667,8.66666666666667,0.8,10.57,18.25,832.833333333333,23.6208333333333,0,0.925,20tps|4_nodes,12.219178082191782
1620431166,2137.83333333333,0.058333333333333,0,239.333333333333,126.266666666667,239.833333333333,8.66666666666667,0.5,11.93,17.9,831.366666666667,23.4333333333333,0,0.9,20tps|4_nodes,15.273972602739725
1620431176,2319.58333333333,0.158333333333333,0,248.5,128.7,249.083333333333,9.41666666666667,1.1,13.2833333333333,18.175,845.333333333333,23.6458333333333,0,0.916666666666667,20tps|4_nodes,18.328767123287673
1620431186,2504.33333333333,0.241666666666667,0,257.833333333333,126.766666666667,258.25,9.83333333333333,0.8,14.8833333333333,18.475,833.233333333333,23.6208333333333,0,0.933333333333334,20tps|4_nodes,21.383561643835616
1620431196,2675.80555555556,0.108333333333333,0,266.527777777778,127.7,267.055555555556,10.4166666666667,0.566666666666667,16.6033333333333,17.1472222222222,840.266666666667,23.5333333333333,0,0.869444444444444,20tps|4_nodes,24.438356164383563
1620431206,2850.41666666667,0.158333333333333,0,275.25,341.366666666667,275.833333333333,10.5,0.566666666666667,19.27,17.4611111111111,1990.53333333333,28.1625,0,0.872222222222223,20tps|4_nodes,27.493150684931507
