time,commits_tot,pending_tx_rate,reject_tot,block_num_tot,msg_sent_rate,blocks_count,pending_tx_tot,tx_in_process_rate,rest_api_batch_rate,commits_rate,msg_receive_rate,tx_exec_rate,reject_rate,block_num_rate,test_name,x_scaled
1620843780,1164.0458937198066,0.3208333333333333,0.0,217.75181159420288,742.2333333333332,218.34420289855072,8.13888888888889,0.6333333333333333,3.4799999999999955,4.554589371980683,4834.366666666667,5.016576086956524,0.0,0.5168478260869552,5tps|24_nodes,0.0
1620843790,1213.1527777777776,0.3208333333333333,0.0,223.69444444444443,1253.8,224.27777777777771,7.111111111111111,0.6,3.426666666666669,4.9106884057971,7001.566666666667,4.997222222222221,0.0,0.5942632850241552,5tps|24_nodes,1.0985221674876848
1620843800,1265.4166666666667,0.2666666666666666,0.0,228.80555555555557,725.5,229.30555555555557,5.152777777777779,0.6666666666666666,3.670000000000005,5.226388888888892,4932.266666666666,5.325090579710145,0.0,0.5111111111111114,5tps|24_nodes,2.1970443349753697
1620843810,1314.3194444444446,0.2749999999999999,0.0,233.8472222222222,716.4666666666667,234.26388888888889,5.111111111111112,0.6666666666666666,3.7199999999999895,4.890277777777783,4834.7,5.226388888888892,0.0,0.5041666666666657,5tps|24_nodes,3.2955665024630543
1620843820,1363.2222222222224,0.0458333333333333,0.0,238.7361111111111,697.4,239.20833333333331,4.930555555555556,0.6333333333333333,3.820000000000012,4.890277777777775,4794.533333333334,5.066666666666667,0.0,0.4888888888888895,5tps|24_nodes,4.394088669950739
1620843830,1411.6085858585857,0.0484848484848484,0.0,243.73358585858583,694.0,244.20707070707067,5.415404040404041,0.6666666666666666,4.16666666666666,4.838636363636359,4761.933333333333,5.156123737373737,0.0,0.4997474747474759,5tps|24_nodes,5.4926108374384235
1620843840,1459.37077294686,0.0834595959595959,0.0,249.762077294686,1785.7333333333331,250.29528985507247,6.25,0.6,4.613333333333336,4.776218708827408,9724.833333333334,4.214190821256037,0.0,0.6028491436100115,5tps|24_nodes,6.5911330049261085
1620843850,1507.0314009661834,0.0765151515151515,0.0,255.7445652173913,1787.0,256.2880434782609,5.695652173913044,0.4333333333333333,4.843333333333333,4.766062801932367,9718.966666666667,4.118695103205975,0.0,0.5982487922705312,5tps|24_nodes,7.689655172413793
1620843860,1555.0,0.0376262626262626,0.0,260.63888888888886,1698.4333333333332,261.1944444444444,5.694444444444444,0.3666666666666667,5.033333333333341,4.796859903381642,9658.633333333331,5.867059178743959,0.0,0.4894323671497583,5tps|24_nodes,8.788177339901479
1620843870,1604.4722222222224,0.0376262626262626,0.0,265.52777777777777,691.9333333333334,266.04166666666663,4.791666666666667,0.1333333333333333,4.899999999999993,4.947222222222225,4768.833333333333,5.914070048309171,0.0,0.4888888888888895,5tps|24_nodes,9.886699507389162
1620843880,1653.7777777777776,0.0,0.0,270.4444444444444,699.2333333333332,270.9583333333333,4.791666666666667,0.3999999999999999,4.899999999999992,4.930555555555551,4755.966666666666,5.102083333333337,0.0,0.4916666666666667,5tps|24_nodes,10.985221674876847
1620843890,1702.678743961353,0.0,0.0,275.3345410628019,701.8666666666667,275.76147342995165,4.785628019323672,0.4666666666666666,5.073333333333342,4.890096618357491,4746.400000000001,5.191062801932371,0.0,0.4890096618357479,5tps|24_nodes,12.083743842364532
1620843900,1750.3333333333333,0.0797705314009662,0.0,280.2083333333333,1754.3666666666668,280.6111111111111,5.583333333333333,0.6333333333333333,4.856666666666668,4.7654589371980665,10197.0,4.986111111111108,0.0,0.4873792270531406,5tps|24_nodes,13.182266009852217
1620843910,1798.9021739130433,0.0499999999999999,0.0,285.07910628019323,702.1,285.4160628019324,6.080314009661836,0.6,4.8900000000000015,4.856884057971016,4800.133333333333,4.950030193236713,0.0,0.4870772946859896,5tps|24_nodes,14.280788177339902
1620843920,1846.7550505050503,0.0641908212560386,0.0,289.8030303030303,1192.4666666666667,290.1843434343434,5.3181818181818175,0.5666666666666667,4.649999999999992,4.7852876592007005,7373.333333333333,5.173737373737375,0.0,0.4723924022837081,5tps|24_nodes,15.379310344827585
1620843930,1895.138888888889,0.007070707070707,0.0,294.63888888888886,1835.9,295.0694444444444,5.388888888888889,0.3,4.853333333333338,4.838383838383842,10558.566666666666,4.971407004830921,0.0,0.4835858585858564,5tps|24_nodes,16.47783251231527
1620843940,1943.3472222222224,0.0834595959595959,0.0,299.5138888888889,705.2666666666668,300.02777777777777,5.6944444444444455,0.6666666666666666,4.893333333333332,4.820833333333333,4763.866666666666,4.961679292929296,0.0,0.4875000000000019,5tps|24_nodes,17.576354679802957
1620843950,1993.638888888889,0.0763888888888888,0.0,304.4305555555556,698.0,304.97222222222223,4.861111111111112,0.5333333333333333,4.8700000000000045,5.029166666666667,4796.733333333334,5.194444444444442,0.0,0.4916666666666666,5tps|24_nodes,18.67487684729064
1620843960,2042.347222222222,0.0041666666666666,0.0,309.3055555555556,694.7333333333332,309.8472222222222,4.902777777777778,0.6,4.859999999999999,4.870833333333319,4800.400000000001,5.167361111111108,0.0,0.4875,5tps|24_nodes,19.773399014778324
