time,commits_tot,pending_tx_rate,reject_tot,block_num_tot,msg_sent_rate,blocks_count,pending_tx_tot,tx_in_process_rate,rest_api_batch_rate,commits_rate,msg_receive_rate,tx_exec_rate,reject_rate,block_num_rate,test_name,x_scaled
1631579006,1330.2083333333333,0.6172619047619048,0.0,365.8333333333333,519.6666666666666,366.1666666666667,13.0,1.4333333333333331,5.053333333333334,16.54821428571429,3025.7333333333336,17.116666666666667,0.0,0.8821428571428575,20tps|8_nodes,0.0
1631579016,1497.0416666666667,0.5708333333333334,0.0,374.9583333333333,276.93333333333334,375.3333333333333,11.25,1.3666666666666665,6.433333333333334,16.683333333333334,2063.1,18.70416666666667,0.0,0.9125,20tps|8_nodes,3.596774193548387
1631579026,1660.5,0.3708333333333333,0.0,383.875,274.1,384.2916666666667,14.958333333333334,0.3666666666666667,7.053333333333337,16.345833333333335,2057.133333333333,19.04583333333333,0.0,0.8916666666666666,20tps|8_nodes,7.193548387096774
1631579036,1831.5416666666667,0.325,0.0,393.1666666666667,273.0,393.2916666666667,14.0,1.3,9.123333333333328,17.104166666666668,2041.6333333333328,18.70625,0.0,0.9291666666666668,20tps|8_nodes,10.790322580645162
1631579046,1991.4583333333333,0.2375,0.0,401.6666666666667,269.90000000000003,401.9583333333333,16.375,1.2666666666666666,9.583333333333334,15.991666666666664,2053.066666666667,18.854166666666668,0.0,0.85,20tps|8_nodes,14.387096774193548
1631579056,2159.0416666666665,0.2749999999999999,0.0,410.5,275.6333333333333,410.9166666666667,14.875,1.9333333333333331,11.809999999999995,16.758333333333336,2076.4,19.339583333333334,0.0,0.8833333333333333,20tps|8_nodes,17.983870967741936
1631579066,2325.0,0.2625,0.0,419.375,272.7333333333333,419.7083333333333,14.791666666666666,1.3666666666666665,13.360000000000008,16.595833333333335,2052.233333333333,19.21875,0.0,0.8874999999999998,20tps|8_nodes,21.580645161290324
1631579076,2492.625,0.3958333333333333,0.0,428.2083333333333,269.8,428.4166666666667,17.0,1.5333333333333332,15.016666666666666,16.7625,2033.8333333333333,18.91875,0.0,0.8833333333333333,20tps|8_nodes,25.177419354838708
1631579086,2659.0,0.3791666666666666,0.0,436.875,274.26666666666665,437.1666666666667,16.875,0.1,17.01,16.6375,2075.5333333333333,19.129166666666663,0.0,0.8666666666666666,20tps|8_nodes,28.774193548387096
1631579096,2826.125,0.3291666666666666,0.0,445.625,272.2666666666667,445.9583333333333,16.291666666666668,0.3999999999999999,15.736666666666665,16.712500000000002,2061.6333333333337,19.339583333333334,0.0,0.875,20tps|8_nodes,32.37096774193548
1631579106,2990.375,0.1916666666666666,0.0,454.0,270.3666666666666,454.375,18.20833333333333,0.3,16.40666666666666,16.425,2071.0333333333333,19.383333333333333,0.0,0.8375,20tps|8_nodes,35.96774193548387
1631579116,3158.4166666666665,0.1916666666666666,0.0,462.6666666666667,272.3,463.0416666666667,15.958333333333334,0.0999999999999999,16.416666666666682,16.804166666666667,2055.0333333333333,19.329166666666666,0.0,0.8666666666666667,20tps|8_nodes,39.564516129032256
1631579126,3322.5,0.3041666666666666,0.0,471.125,266.5,471.5833333333333,19.0,0.7000000000000001,17.139999999999993,16.408333333333335,2035.6666666666667,19.10625,0.0,0.8458333333333333,20tps|8_nodes,43.16129032258065
1631579136,3493.1666666666665,0.3041666666666666,0.0,480.0,271.6333333333334,480.1666666666667,17.916666666666668,1.0666666666666669,16.45333333333333,17.066666666666666,2056.4666666666667,19.004166666666663,0.0,0.8874999999999998,20tps|8_nodes,46.75806451612903
1631579146,3658.4166666666665,0.25,0.0,488.4166666666667,266.90000000000003,488.6666666666667,18.041666666666668,0.7999999999999999,17.39333333333334,16.525,2050.733333333333,19.0,0.0,0.8416666666666667,20tps|8_nodes,50.354838709677416
1631579156,3826.75,0.1999999999999999,0.0,497.0416666666667,270.43333333333334,497.25,18.5,0.7333333333333334,16.55666666666666,16.833333333333332,2036.0333333333333,19.085416666666667,0.0,0.8624999999999999,20tps|8_nodes,53.95161290322581
1631579166,3991.4583333333335,0.2458333333333333,0.0,505.4166666666667,268.8666666666667,505.625,18.5,0.5666666666666668,16.576666666666657,16.470833333333335,2064.8,19.254166666666663,0.0,0.8375,20tps|8_nodes,57.54838709677419
1631579176,4159.458333333333,0.1916666666666666,0.0,513.7916666666666,269.6333333333333,514.0833333333334,17.458333333333332,0.6,16.560000000000006,16.8,2065.8,19.36875,0.0,0.8375,20tps|8_nodes,61.145161290322584
1631579186,4324.125,0.2041666666666667,0.0,522.25,269.6,522.6666666666666,18.166666666666668,0.8666666666666667,16.57000000000001,16.46666666666667,2057.4333333333334,19.38958333333333,0.0,0.8458333333333332,20tps|8_nodes,64.74193548387096
1631579196,4495.791666666667,0.1958333333333333,0.0,530.875,270.6333333333333,531.0,17.208333333333332,1.2666666666666666,17.80333333333333,17.166666666666668,2060.233333333333,19.339583333333334,0.0,0.8625000000000002,20tps|8_nodes,68.33870967741936
1631579206,4659.166666666667,0.2208333333333333,0.0,539.25,268.56666666666666,539.5833333333334,18.916666666666668,1.8666666666666665,16.613333333333337,16.337500000000002,2050.866666666667,19.229166666666668,0.0,0.8375,20tps|8_nodes,71.93548387096774
1631579216,4819.595238095238,0.2053571428571428,0.0,547.3452380952381,272.3,547.7857142857143,18.22023809523809,1.4333333333333336,16.576666666666657,16.042857142857155,2075.5,18.01517857142857,0.0,0.8095238095238111,20tps|8_nodes,75.53225806451613
1631579226,4988.5,0.0488095238095238,0.0,555.75,780.0333333333333,555.9583333333334,18.70833333333333,0.6666666666666666,16.67333333333331,16.890476190476175,4984.533333333334,19.03125,0.0,0.8404761904761888,20tps|8_nodes,79.12903225806451
1631579236,5150.5,0.0654761904761905,0.0,564.0416666666666,268.2333333333333,564.3333333333334,19.041666666666668,1.1333333333333333,16.646666666666682,16.2,2051.2000000000003,20.268154761904757,0.0,0.8291666666666666,20tps|8_nodes,82.7258064516129
1631579246,5322.041666666667,0.0916666666666666,0.0,572.6666666666666,273.7666666666667,572.8333333333334,18.291666666666668,1.1333333333333333,16.643333333333338,17.154166666666665,2080.2333333333336,19.4875,0.0,0.8624999999999999,20tps|8_nodes,86.3225806451613
1631579256,5491.125,0.1166666666666666,0.0,581.0,268.06666666666666,581.2083333333334,17.458333333333332,1.6,16.65666666666666,16.90833333333333,2063.0,19.527083333333334,0.0,0.8333333333333334,20tps|8_nodes,89.91935483870968
1631579266,5653.458333333333,0.2,0.0,589.25,267.96666666666664,589.5,19.45833333333333,0.6666666666666666,16.646666666666686,16.233333333333334,2052.933333333333,19.40416666666667,0.0,0.8250000000000001,20tps|8_nodes,93.51612903225806
1631579276,5817.375,0.3041666666666666,0.0,597.5416666666666,262.6333333333334,597.9166666666666,21.916666666666668,0.6666666666666666,16.65999999999998,16.39166666666667,2019.7,19.035416666666663,0.0,0.8291666666666666,20tps|8_nodes,97.11290322580645
1631579286,5984.083333333333,0.3458333333333334,0.0,605.5,261.1333333333333,605.75,21.416666666666668,1.5,16.639999999999997,16.670833333333334,2031.3666666666668,18.9125,0.0,0.7958333333333334,20tps|8_nodes,100.70967741935483
1631579296,6156.333333333333,0.1625,0.0,613.6666666666666,267.1666666666667,613.8333333333334,18.416666666666668,1.4666666666666668,16.630000000000017,17.224999999999998,2056.1666666666665,19.39375,0.0,0.8166666666666668,20tps|8_nodes,104.30645161290323
1631579306,6321.333333333333,0.0583333333333333,0.0,621.875,269.1333333333333,622.0833333333334,18.45833333333333,1.3666666666666665,16.643333333333338,16.500000000000004,2056.8,19.58333333333333,0.0,0.8208333333333333,20tps|8_nodes,107.90322580645162
1631579316,6478.333333333333,0.4791666666666667,0.0,629.9166666666666,260.1333333333334,630.25,23.25,1.0333333333333332,16.683333333333334,15.7,2027.3666666666668,19.2125,0.0,0.8041666666666667,20tps|8_nodes,111.5
1631579326,6639.041666666667,1.1708333333333334,0.0,637.125,245.96666666666667,637.1666666666666,31.291666666666668,0.9,13.77666666666667,16.070833333333336,1977.6,18.716666666666665,0.0,0.7208333333333333,20tps|8_nodes,115.09677419354838
1631579336,6802.333333333333,0.9583333333333334,0.0,643.2083333333334,240.6,643.4583333333334,29.625,0.8333333333333334,16.589999999999993,16.329166666666666,1991.4333333333332,19.11458333333333,0.0,0.6083333333333333,20tps|8_nodes,118.69354838709677
1631579346,6965.309523809524,0.4785714285714285,0.0,649.9761904761905,247.9333333333333,650.2738095238095,31.619047619047617,0.9333333333333332,16.583333333333336,16.29761904761905,2009.6,18.152083333333334,0.0,0.6767857142857148,20tps|8_nodes,122.29032258064517
1631579356,7133.5,0.6077380952380952,0.0,655.1666666666666,866.2666666666665,655.3333333333334,28.166666666666668,0.8666666666666666,16.54333333333331,16.819047619047616,5915.5,18.55,0.0,0.5190476190476185,20tps|8_nodes,125.88709677419355
1631579366,7299.041666666667,0.9250000000000002,0.0,660.4583333333334,224.7,660.7916666666666,31.0,1.3999999999999997,16.566666666666666,16.554166666666667,1940.0,19.672916666666666,0.0,0.5291666666666667,20tps|8_nodes,129.48387096774192
1631579376,7464.666666666667,1.1333333333333335,0.0,666.2916666666666,229.9333333333333,666.375,30.625,1.2999999999999998,16.573333333333327,16.5625,1942.3333333333333,18.9375,0.0,0.5833333333333334,20tps|8_nodes,133.08064516129033
