time,commits_tot,pending_tx_rate,reject_tot,block_num_tot,msg_sent_rate,blocks_count,pending_tx_tot,tx_in_process_rate,rest_api_batch_rate,commits_rate,msg_receive_rate,tx_exec_rate,reject_rate,block_num_rate,test_name,x_scaled
1631551246,1150.3333333333333,0.1666666666666666,0.0,378.625,177.9333333333333,378.8333333333333,0.6666666666666666,0.0666666666666666,2.7833333333333337,4.925,852.0666666666666,5.508333333333333,0.0,0.9833333333333334,5tps|8_nodes,0.0
1631551256,1199.4166666666667,0.1666666666666666,0.0,388.4166666666667,177.36666666666665,388.625,0.3333333333333333,0.0333333333333333,2.9799999999999955,4.908333333333333,849.2333333333332,5.55625,0.0,0.9791666666666666,5tps|8_nodes,1.0931372549019607
1631551266,1247.5416666666667,0.0,0.0,397.7083333333333,171.33333333333334,398.0,0.125,0.3,3.183333333333341,4.8125,837.9000000000001,5.53125,0.0,0.9291666666666668,5tps|8_nodes,2.1862745098039214
1631551276,1296.8333333333333,0.0375,0.0,407.25,172.20000000000002,407.4166666666667,0.375,0.2666666666666666,3.389999999999994,4.929166666666666,832.8333333333334,5.483333333333333,0.0,0.9541666666666666,5tps|8_nodes,3.2794117647058822
1631551286,1345.625,0.0541666666666666,0.0,416.9583333333333,176.26666666666665,417.1666666666667,0.1666666666666666,0.0999999999999999,3.59666666666667,4.879166666666666,847.4,5.464583333333334,0.0,0.9708333333333332,5tps|8_nodes,4.372549019607843
1631551296,1394.2083333333333,0.0375,0.0,426.75,177.4,427.0,0.5416666666666666,0.0999999999999999,3.936666666666671,4.858333333333333,852.5666666666667,5.516666666666667,0.0,0.9791666666666666,5tps|8_nodes,5.465686274509804
1631551306,1442.875,0.0708333333333333,0.0,436.5,177.4666666666667,436.75,0.625,0.1999999999999999,4.416666666666659,4.866666666666666,851.7000000000002,5.539583333333333,0.0,0.975,5tps|8_nodes,6.5588235294117645
1631551316,1491.2083333333333,0.0375,0.0,446.1666666666667,175.79999999999998,446.5833333333333,0.5833333333333334,0.0333333333333333,4.80333333333333,4.833333333333333,848.7333333333332,5.54375,0.0,0.9666666666666668,5tps|8_nodes,7.651960784313726
1631551326,1540.4583333333333,0.0708333333333333,0.0,456.0416666666667,177.5,456.1666666666667,0.875,0.1666666666666666,4.850000000000008,4.925,848.6,5.520833333333333,0.0,0.9875,5tps|8_nodes,8.745098039215685
1631551336,1589.75,0.0708333333333333,0.0,465.75,178.20000000000002,465.9583333333333,0.0,0.1999999999999999,4.85,4.929166666666667,859.4666666666667,5.577083333333334,0.0,0.9708333333333332,5tps|8_nodes,9.838235294117647
1631551346,1638.75,0.0166666666666666,0.0,475.5833333333333,177.16666666666666,475.75,0.1666666666666666,0.5,4.85333333333333,4.9,851.6333333333333,5.58125,0.0,0.9833333333333334,5tps|8_nodes,10.931372549019608
1631551356,1686.7083333333333,0.0124999999999999,0.0,485.2083333333333,175.79999999999998,485.5,0.2916666666666667,0.5,4.866666666666666,4.795833333333333,845.9333333333334,5.525,0.0,0.9625,5tps|8_nodes,12.02450980392157
1631551366,1734.875,0.0124999999999999,0.0,494.7083333333333,172.73333333333335,494.9583333333333,0.2083333333333333,0.4666666666666666,4.846666666666669,4.816666666666666,837.1999999999999,5.508333333333333,0.0,0.95,5tps|8_nodes,13.117647058823529
1631551376,1783.1666666666667,0.0666666666666666,0.0,504.1666666666667,172.86666666666667,504.3333333333333,0.5416666666666666,0.6333333333333333,4.85333333333333,4.829166666666667,835.0,5.489583333333333,0.0,0.9458333333333332,5tps|8_nodes,14.21078431372549
1631551386,1831.625,0.0958333333333333,0.0,513.7916666666666,174.36666666666667,514.0,1.1666666666666667,0.8333333333333334,4.860000000000006,4.845833333333333,847.1,5.479166666666667,0.0,0.9625,5tps|8_nodes,15.303921568627452
1631551396,1880.375,0.0791666666666666,0.0,523.5416666666666,176.96666666666667,523.7916666666666,0.375,0.7000000000000001,4.853333333333324,4.875,845.6999999999999,5.48125,0.0,0.975,5tps|8_nodes,16.397058823529413
