time,commits_tot,pending_tx_rate,reject_tot,block_num_tot,msg_sent_rate,blocks_count,pending_tx_tot,tx_in_process_rate,rest_api_batch_rate,commits_rate,msg_receive_rate,tx_exec_rate,reject_rate,block_num_rate,test#
1620825220,1120.25,5.978079710144928,0,176.41666666666666,1654.3,176.95833333333334,115.04166666666669,1.7,5.2199999999999935,7.0380434782608745,14744.9,6.747916666666663,0,0.3416666666666657,1
1620825230,1210.0,4.395833333333333,0,179.29166666666666,545.5,179.54166666666666,159.0,1.7,6.119999999999993,8.975,9347.8,10.116847826086962,0,0.2875,1
1620825240,1273.0833333333333,7.104166666666666,0,181.54166666666663,448.3,182.0,230.04166666666663,1.7,7.090000000000009,6.308333333333326,9173.3,8.141666666666662,0,0.225,1
1620825250,1337.9583333333333,6.833333333333334,0,183.58333333333331,400.2,184.0,298.375,3.5,8.14000000000001,6.4875,9007.9,7.125,0,0.2041666666666685,1
1620825260,1399.625,7.654166666666669,0,185.45833333333331,373.7,185.70833333333331,374.9166666666667,2.7,9.009999999999993,6.166666666666674,8859.1,6.572916666666674,0,0.1875,1
1620825270,1469.4583333333333,7.670833333333332,0,187.375,380.4,187.58333333333331,451.625,2.7,10.05,6.983333333333325,8923.5,6.497916666666663,0,0.1916666666666657,1
1620825280,1531.625,8.258333333333336,0,189.33333333333331,384.5,189.41666666666663,534.2083333333334,0.5,11.05,6.216666666666674,8863.0,6.464583333333326,0,0.1958333333333342,1
1620825290,1584.6666666666667,8.170833333333325,0,191.08333333333331,358.4,191.29166666666663,615.9166666666666,2.6,13.190000000000008,5.304166666666674,8849.0,6.304166666666674,0,0.175,1
1620825300,1643.6666666666667,9.045833333333338,0,193.125,375.9,193.375,706.375,2.6,13.729999999999997,5.9,8714.2,6.05,0,0.2041666666666657,1
1620825310,1683.9583333333333,7.2875,0,194.54166666666663,286.7,194.79166666666663,779.25,6.4,13.979999999999997,4.029166666666652,8613.2,5.375,0,0.1416666666666657,1
1620825320,1744.0,10.229166666666664,0,196.33333333333331,331.0,196.41666666666663,881.5416666666666,6.4,14.10999999999999,6.004166666666674,8609.4,5.016666666666675,0,0.1791666666666685,1
1620825330,1782.6666666666667,8.283333333333337,0,197.66666666666663,264.1,197.79166666666663,964.375,1.5,14.0,3.866666666666674,8405.8,4.825,0,0.1333333333333314,1
1620825340,1832.4166666666667,10.275,0,199.20833333333331,334.3,199.5,1067.125,7.7,14.04000000000001,4.975,8909.4,5.414583333333326,0,0.1541666666666685,1
1620825350,1926.375,6.325,0,202.16666666666663,581.5,202.5,1130.375,2.0,13.95,9.395833333333323,9569.3,8.06249999999999,0,0.2958333333333314,1
1620825360,2026.695652173913,3.136413043478251,0,205.1304347826087,581.5,205.3913043478261,1161.7391304347825,2.0,13.95,10.0320652173913,9569.3,5.829257246376812,0,0.2963768115942031,1
1620825370,2100.75,5.888586956521749,0,207.58333333333331,1915.5,207.95833333333331,1220.625,2.0,13.88000000000002,7.405434782608699,20559.5,9.058333333333348,0,0.2452898550724654,1
1620825380,2170.7916666666665,7.1375,0,209.95833333333331,435.4,210.08333333333331,1292.0,0.7,13.929999999999971,7.004166666666651,8827.2,11.5644927536232,0,0.2375,1
1620825390,2235.9166666666665,5.629166666666674,0,211.95833333333331,441.3,212.375,1348.2916666666667,0.0,13.980000000000018,6.5125,8999.2,7.4,0,0.2,1
1620825400,2322.125,5.8375,0,214.125,444.9,214.29166666666663,1406.6666666666667,1.0,13.979999999999972,8.620833333333348,9142.9,8.1625,0,0.2166666666666657,1
1620825410,2398.583333333333,6.625,0,215.91666666666663,431.8,216.20833333333331,1472.9166666666667,1.0,13.910000000000036,7.645833333333348,9031.8,8.710416666666651,0,0.1791666666666657,1
1620825420,2462.333333333333,6.504166666666651,0,217.45833333333331,348.2,217.875,1537.9583333333333,1.2,13.829999999999972,6.375,8701.6,7.970833333333326,0,0.1541666666666685,1
1620825430,2530.6666666666665,6.975,0,219.375,399.8,219.79166666666663,1607.7083333333333,1.6,13.870000000000028,6.833333333333303,8920.3,6.897916666666674,0,0.1916666666666657,1
1620825440,2600.333333333333,8.270833333333348,0,221.58333333333331,413.9,221.875,1690.4166666666667,1.6,13.9,6.966666666666697,8933.4,6.983333333333325,0,0.2208333333333342,1
1620825450,2665.75,7.908333333333326,0,223.79166666666663,406.3,223.91666666666663,1769.5,5.0,13.95999999999999,6.541666666666652,8850.1,6.683333333333326,0,0.2208333333333314,1
1620825460,2732.875,7.604166666666674,0,225.875,429.3,226.16666666666663,1845.5416666666667,5.0,13.909999999999991,6.7125,9330.4,7.0145833333333485,0,0.2083333333333343,1
1620825470,2801.708333333333,6.0875,0,227.5,384.9,228.0,1906.4166666666667,2.9,13.95,6.883333333333349,8908.1,7.877083333333348,0,0.1625,1
1620825480,2871.9166666666665,8.525,0,229.75,407.1,230.08333333333331,1991.6666666666667,2.9,14.0,7.020833333333303,8813.6,7.179166666666651,0,0.225,1
1620825490,2940.75,6.924999999999978,0,232.08333333333331,447.1,232.20833333333331,2060.9166666666665,6.8,13.960000000000036,6.883333333333349,8937.8,6.808333333333326,0,0.2333333333333342,1
1620825500,3010.5,6.625,0,234.33333333333331,468.9,234.66666666666663,2127.1666666666665,6.8,13.929999999999929,6.975,9067.7,7.777083333333349,0,0.225,1
1620825510,3078.75,7.070833333333349,0,236.5,413.6,236.95833333333331,2197.875,6.8,13.85,6.825,8810.0,7.514583333333325,0,0.2166666666666657,1
1620825520,3142.4166666666665,8.55,0,238.91666666666663,423.1,239.16666666666663,2283.375,6.8,13.88000000000002,6.366666666666651,8957.4,6.5125,0,0.2416666666666657,1
1620825530,3206.875,8.079166666666652,0,241.20833333333331,425.2,241.33333333333331,2364.1666666666665,4.4,14.019999999999982,6.445833333333349,8736.0,6.6,0,0.2291666666666685,1
1620825540,3277.958333333333,5.379166666666697,0,242.95833333333331,415.1,243.25,2417.958333333333,4.4,14.05,7.1083333333333485,8919.6,7.45625,0,0.175,1
1620825550,3344.7916666666665,7.008333333333303,0,244.83333333333331,387.4,245.08333333333331,2488.0416666666665,3.2,13.860000000000037,6.683333333333303,8743.4,7.477083333333349,0,0.1875,1
1620825560,3406.2916666666665,8.170833333333348,0,247.125,402.7,247.16666666666663,2569.75,1.3,14.010000000000035,6.15,8839.6,6.470833333333326,0,0.2291666666666657,1
1620825570,3465.782608695652,6.916304347826099,0,249.08695652173915,402.7,249.2173913043478,2638.913043478261,0.7,13.989999999999965,5.94909420289855,8839.6,6.770833333333326,0,0.1961956521739125,1
1620825580,3522.7391304347825,8.786956521739103,0,251.0,365.4,251.08695652173915,2726.782608695652,0.7,11.269999999999982,5.695652173913049,6662.6,6.697554347826076,0,0.1913043478260874,1
