time,commits_tot,pending_tx_rate,reject_tot,block_num_tot,msg_sent_rate,blocks_count,pending_tx_tot,tx_in_process_rate,rest_api_batch_rate,commits_rate,msg_receive_rate,tx_exec_rate,reject_rate,block_num_rate,test#
1620678980,1194.4166666666667,13.816666666666668,0.0,211.25,257.7,211.5,235.83333333333331,1.6,7.329999999999996,11.666666666666677,4343.2,10.895833333333336,0.0,0.35,1
1620678990,1304.4166666666667,15.074999999999998,0.0,214.66666666666663,258.4,215.16666666666663,386.5833333333333,0.7,9.420000000000003,11.0,4391.0,12.779166666666663,0.0,0.3416666666666657,1
1620679000,1422.8333333333333,14.433333333333332,0.0,218.5,259.7,218.58333333333331,530.9166666666666,1.8,11.529999999999996,11.84166666666665,4339.6,12.7125,0.0,0.3833333333333343,1
1620679010,1535.5,15.958333333333336,0.0,222.33333333333331,260.1,222.41666666666663,690.5,0.6,13.710000000000012,11.266666666666676,4350.5,12.266666666666676,0.0,0.3833333333333343,1
1620679020,1643.9166666666667,12.791666666666664,0.0,225.83333333333331,260.0,226.0,818.4166666666666,0.6,15.8,10.841666666666674,4314.2,12.491666666666664,0.0,0.35,1
1620679030,1731.0833333333333,14.45,0.0,228.33333333333331,193.3,228.5,962.9166666666666,0.6,18.029999999999998,8.71666666666665,4037.9,11.333333333333323,0.0,0.25,1
1620679040,1816.3333333333333,19.50000000000001,0.0,230.83333333333331,176.9,231.0,1157.9166666666667,0.2,20.05999999999999,8.525,3986.9,9.158333333333337,0.0,0.25,1
1620679050,1887.909090909091,17.917424242424225,0.0,233.1818181818182,176.9,233.27272727272728,1337.090909090909,0.2,22.620000000000005,7.157575757575773,3986.9,8.918560606060613,0.0,0.2348484848484844,1
1620679060,1956.9166666666667,15.315909090909098,0.0,235.16666666666663,951.4,235.58333333333331,1490.25,0.0,25.09000000000001,6.900757575757575,9566.6,8.170833333333325,0.0,0.198484848484847,1
1620679070,2030.6666666666667,20.71666666666668,0.0,237.66666666666663,171.7,237.91666666666663,1697.4166666666667,0.0,26.769999999999985,7.375,3952.7,7.523106060606051,0.0,0.25,1
1620679080,2116.0,18.025,0.0,240.0,171.4,240.08333333333331,1877.6666666666667,0.0,25.85,8.533333333333326,3952.0,8.329166666666675,0.0,0.2333333333333342,1
