time,commits_tot,pending_tx_rate,reject_tot,block_num_tot,msg_sent_rate,blocks_count,pending_tx_tot,tx_in_process_rate,rest_api_batch_rate,commits_rate,msg_receive_rate,tx_exec_rate,reject_rate,block_num_rate,test#
1620465470,1197.5,22.466666666666665,0.0,201.83333333333331,150.2,202.0,279.3333333333333,3.1,8.480000000000008,14.3,1801.7,14.191666666666665,0.0,0.3333333333333342,1
1620465480,1334.0,27.06666666666667,0.0,205.33333333333331,121.9,205.66666666666663,550.0,0.2,11.869999999999994,13.65,1664.1,18.175,0.0,0.35,1
1620465490,1468.5,24.71666666666666,0.0,209.16666666666663,137.0,209.5,797.1666666666666,0.2,15.310000000000011,13.45,1733.6,16.858333333333338,0.0,0.3833333333333314,1
1620465500,1600.6666666666667,23.616666666666664,0.0,212.33333333333331,130.9,212.33333333333331,1033.3333333333333,3.3,18.68,13.216666666666674,1719.6,17.808333333333326,0.0,0.3166666666666685,1
1620465510,1730.6666666666667,23.8,0.0,214.66666666666663,97.1,214.66666666666663,1271.3333333333333,3.3,22.05999999999999,13.0,1532.2,15.5,0.0,0.2333333333333314,1
1620465520,1835.3333333333333,29.883333333333347,0.0,216.66666666666663,104.8,217.0,1570.1666666666667,3.3,25.45,10.46666666666665,1580.9,13.966666666666663,0.0,0.2,1
1620465530,1939.3333333333333,28.13333333333333,0.0,219.16666666666663,93.7,219.33333333333331,1851.5,3.3,28.829999999999995,10.4,1523.6,13.658333333333326,0.0,0.25,1
1620465540,2049.0,29.866666666666653,0.0,222.0,103.1,222.0,2150.1666666666665,4.8,32.540000000000006,10.966666666666674,1564.1,13.125,0.0,0.2833333333333342,1
1620465550,2140.1666666666665,34.15,0.0,224.83333333333331,93.7,224.83333333333331,2491.6666666666665,4.8,36.43000000000002,9.116666666666651,1498.7,12.841666666666674,0.0,0.2833333333333342,1
1620465560,2257.333333333333,23.366666666666696,0.0,227.5,110.6,227.83333333333331,2725.333333333333,0.1,38.86999999999998,11.716666666666695,1610.4,13.566666666666674,0.0,0.2666666666666657,1
1620465570,2365.5,28.05,0.0,230.5,107.8,230.83333333333331,3005.833333333333,0.1,38.91999999999998,10.816666666666652,1573.0,14.491666666666674,0.0,0.3,1
1620465580,2459.6666666666665,28.033333333333303,0.0,232.83333333333331,82.8,232.83333333333331,3286.1666666666665,1.4,38.93000000000002,9.416666666666652,1465.6,12.5,0.0,0.2333333333333342,1
1620465590,2571.0,30.383333333333347,0.0,235.33333333333331,105.4,235.33333333333331,3590.0,1.4,38.889999999999965,11.133333333333349,1583.6,12.683333333333326,0.0,0.25,1
1620465600,2682.6666666666665,29.96666666666665,0.0,237.66666666666663,99.6,237.83333333333331,3889.6666666666665,1.4,38.91000000000004,11.166666666666652,1539.3,13.983333333333324,0.0,0.2333333333333314,1
1620465610,2777.6666666666665,26.31666666666665,0.0,240.0,89.8,240.0,4152.833333333333,1.4,38.9,9.5,1497.5,12.866666666666674,0.0,0.2333333333333342,1
1620465620,2877.0,27.666666666666696,0.0,242.83333333333331,99.3,243.0,4429.5,1.5,38.88000000000002,9.933333333333348,1538.2,12.466666666666674,0.0,0.2833333333333342,1
1620465630,2924.0,10.5,0.0,243.83333333333331,36.3,244.0,4534.5,1.5,38.93000000000002,4.7,1217.6,8.675,0.0,0.1,1
1620465640,2924.0,0.0,0.0,243.83333333333331,1.5,244.0,4534.5,0.0,38.91999999999998,0.0,1081.0,2.2416666666666742,0.0,0.0,1
1620465650,2924.0,0.0,0.0,243.83333333333331,1.6,244.0,4534.5,0.0,38.93000000000002,0.0,1125.1,0.0,0.0,0.0,1
