time,commits_tot,pending_tx_rate,reject_tot,block_num_tot,msg_sent_rate,blocks_count,pending_tx_tot,tx_in_process_rate,rest_api_batch_rate,commits_rate,msg_receive_rate,tx_exec_rate,reject_rate,block_num_rate,test#
1620478980,1273.5,2.25,0.0,236.83333333333331,234.0,237.16666666666663,37.333333333333336,0.4,6.310000000000002,22.033333333333324,1850.3,16.458333333333336,0.0,0.85,1
1620478990,1506.8333333333333,3.1499999999999995,0.0,245.5,231.0,245.5,68.83333333333333,2.4,8.4,23.333333333333325,1830.1,27.566666666666677,0.0,0.8666666666666657,1
1620479000,1739.1666666666667,1.75,0.0,253.16666666666663,234.9,253.16666666666663,86.33333333333333,2.4,10.60999999999999,23.23333333333335,1880.4,28.274999999999988,0.0,0.7666666666666657,1
1620479010,1983.8333333333333,1.6666666666666672,0.0,258.0,212.1,258.1666666666667,103.0,0.6,12.760000000000014,24.46666666666665,1827.3,29.108333333333334,0.0,0.4833333333333343,1
1620479020,2212.5,4.283333333333334,0.0,265.5,225.3,265.6666666666667,145.83333333333334,0.8,14.889999999999986,22.866666666666674,1837.7,28.4,0.0,0.75,1
1620479030,2423.5,5.1,0.0,274.0,221.2,274.1666666666667,196.83333333333331,0.8,17.010000000000012,21.1,1770.8,26.75833333333333,0.0,0.85,1
1620479040,2630.1666666666665,5.9,0.0,282.3333333333333,213.6,282.5,255.83333333333331,0.9,19.120000000000005,20.66666666666665,1742.1,25.291666666666675,0.0,0.8333333333333315,1
1620479050,2832.5,4.616666666666665,0.0,289.8333333333333,216.1,290.3333333333333,302.0,0.9,21.46999999999998,20.23333333333335,1771.5,25.475,0.0,0.75,1
1620479060,3031.333333333333,6.716666666666669,0.0,297.8333333333333,214.1,298.1666666666667,369.1666666666667,0.9,24.1,19.883333333333347,1760.0,25.783333333333324,0.0,0.8,1
1620479070,3223.833333333333,7.4166666666666625,0.0,305.3333333333333,208.8,305.6666666666667,443.3333333333333,0.2,26.05999999999999,19.25,1732.6,25.225,0.0,0.75,1
1620479080,3406.333333333333,7.433333333333332,0.0,312.3333333333333,189.2,312.6666666666667,517.6666666666666,0.2,26.03000000000002,18.25,1630.4,23.708333333333325,0.0,0.7,1
