time,commits_tot,pending_tx_rate,reject_tot,block_num_tot,msg_sent_rate,blocks_count,pending_tx_tot,tx_in_process_rate,rest_api_batch_rate,commits_rate,msg_receive_rate,tx_exec_rate,reject_rate,block_num_rate,test#
1620506730,1136.0,0.4166666666666667,0.0,211.0,139.8,211.0,1.1666666666666667,0.5,4.419999999999993,9.666666666666677,832.1,7.208333333333326,0.0,0.9666666666666656,1
1620506740,1225.6666666666667,0.1333333333333333,0.0,220.16666666666663,138.3,220.66666666666663,2.5,0.5,4.8900000000000095,8.966666666666674,831.4,10.85,0.0,0.9166666666666656,1
1620506750,1322.5,0.1,0.0,230.0,144.8,230.16666666666663,3.5,0.5,5.3399999999999865,9.683333333333326,857.6,11.216666666666674,0.0,0.9833333333333344,1
1620506760,1418.0,0.1,0.0,239.5,147.3,240.0,3.0,0.3,5.790000000000009,9.55,873.8,11.775,0.0,0.95,1
1620506770,1514.0,0.0666666666666666,0.0,249.16666666666663,140.2,249.16666666666663,3.6666666666666665,0.3,6.259999999999991,9.6,841.8,11.525,0.0,0.9666666666666656,1
1620506780,1611.6666666666667,0.0666666666666666,0.0,259.0,148.4,259.0,4.333333333333333,0.3,6.75,9.766666666666676,881.1,11.475,0.0,0.9833333333333344,1
1620506790,1704.6666666666667,0.0666666666666666,0.0,268.1666666666667,141.0,268.3333333333333,3.0,0.5,7.220000000000004,9.3,854.3,11.75,0.0,0.9166666666666684,1
1620506800,1802.8333333333333,0.0166666666666666,0.0,278.0,146.4,278.0,3.1666666666666665,0.5,7.910000000000013,9.816666666666652,864.1,11.591666666666663,0.0,0.9833333333333314,1
1620506810,1894.8333333333333,0.0166666666666666,0.0,287.1666666666667,143.7,287.5,2.6666666666666665,0.5,8.869999999999981,9.2,862.2,11.716666666666663,0.0,0.9166666666666684,1
1620506820,1993.5,0.0166666666666666,0.0,297.0,143.5,297.0,2.5,0.4,9.580000000000018,9.866666666666674,852.8,11.583333333333348,0.0,0.9833333333333314,1
1620506830,2087.6666666666665,0.0166666666666666,0.0,306.1666666666667,151.1,306.6666666666667,2.0,0.4,9.559999999999992,9.416666666666652,907.7,12.216666666666674,0.0,0.9166666666666684,1
1620506840,2185.833333333333,0.0166666666666666,0.0,316.1666666666667,141.8,316.1666666666667,2.1666666666666665,0.4,9.55,9.816666666666697,837.3,11.958333333333323,0.0,1.0,1
1620506850,2280.0,0.0333333333333333,0.0,325.6666666666667,145.4,326.0,2.5,0.0,9.570000000000004,9.416666666666652,869.3,11.316666666666652,0.0,0.95,1
1620506860,2374.333333333333,0.0833333333333333,0.0,335.1666666666667,140.3,335.1666666666667,3.333333333333333,0.3,9.559999999999992,9.433333333333348,841.2,11.45,0.0,0.95,1
1620506870,2470.333333333333,0.0666666666666666,0.0,344.8333333333333,147.5,345.0,4.0,0.2,9.55,9.6,877.4,11.541666666666677,0.0,0.9666666666666628,1
1620506880,2564.333333333333,0.0666666666666666,0.0,354.1666666666667,141.1,354.3333333333333,3.333333333333333,0.2,9.500000000000025,9.4,849.2,11.683333333333326,0.0,0.9333333333333372,1
1620506890,2663.1666666666665,0.0666666666666666,0.0,364.0,147.1,364.0,2.833333333333333,0.5,9.5,9.883333333333304,869.6,11.591666666666674,0.0,0.9833333333333314,1
1620506900,2756.5,0.0666666666666666,0.0,373.1666666666667,141.2,373.3333333333333,1.5,0.8,9.489999999999965,9.333333333333348,853.6,11.65833333333335,0.0,0.9166666666666684,1
1620506910,2855.1666666666665,0.0666666666666666,0.0,383.0,145.8,383.0,0.8333333333333334,0.8,9.5,9.866666666666651,860.4,11.566666666666652,0.0,0.9833333333333314,1
1620506920,2946.5,0.0666666666666666,0.0,392.1666666666667,141.2,392.6666666666667,1.5,0.3,9.490000000000007,9.133333333333349,850.8,11.508333333333326,0.0,0.9166666666666684,1
1620506930,3045.833333333333,0.05,0.0,402.0,139.9,402.1666666666667,2.0,0.3,9.520000000000028,9.933333333333348,828.5,11.058333333333348,0.0,0.9833333333333314,1
1620506940,3136.6666666666665,0.05,0.0,411.3333333333333,141.8,411.8333333333333,2.5,0.0,9.529999999999973,9.083333333333304,848.7,11.008333333333326,0.0,0.9333333333333316,1
1620506950,3236.5,0.05,0.0,421.1666666666667,142.9,421.1666666666667,1.3333333333333333,0.0,9.53000000000002,9.983333333333348,848.8,11.291666666666652,0.0,0.9833333333333372,1
1620506960,3331.333333333333,0.05,0.0,430.6666666666667,144.7,431.0,1.0,0.0,9.54000000000001,9.483333333333348,863.1,11.433333333333348,0.0,0.95,1
1620506970,3425.833333333333,0.1166666666666666,0.0,440.1666666666667,138.3,440.1666666666667,2.1666666666666665,0.7,9.509999999999993,9.45,834.5,11.225,0.0,0.95,1
1620506980,3523.1666666666665,0.1166666666666666,0.0,450.0,147.0,450.0,1.0,0.3,9.55,9.733333333333302,869.7,11.266666666666676,0.0,0.9833333333333314,1
