time,commits_tot,pending_tx_rate,reject_tot,block_num_tot,msg_sent_rate,blocks_count,pending_tx_tot,tx_in_process_rate,rest_api_batch_rate,commits_rate,msg_receive_rate,tx_exec_rate,reject_rate,block_num_rate,test#
1620685700,1191.9166666666667,7.025,0.0,207.16666666666663,318.0,207.5,120.33333333333331,3.7,6.519999999999993,14.825,4199.3,11.308333333333335,0.0,0.3916666666666657,1
1620685710,1338.25,7.483333333333332,0.0,211.41666666666663,318.9,211.58333333333331,195.16666666666663,7.6,8.260000000000014,14.633333333333326,4159.5,16.245833333333326,0.0,0.425,1
1620685720,1444.4545454545455,10.383333333333336,0.0,215.3636363636364,318.9,215.63636363636363,299.0,7.6,9.9,10.62045454545455,65.4,15.605303030303023,0.0,0.3946969696969716,1
1620685730,1580.3333333333333,7.416666666666669,0.0,219.25,993.6,219.58333333333331,373.1666666666667,5.5,11.689999999999989,13.587878787878775,7806.6,14.520833333333336,0.0,0.3886363636363626,1
1620685740,1724.5833333333333,7.908333333333331,0.0,223.25,319.0,223.5,452.25,2.0,13.39000000000001,14.425,4188.1,15.182196969696976,0.0,0.4,1
1620685750,1853.9166666666667,9.725,0.0,227.0,284.5,227.25,549.5,2.0,15.129999999999995,12.933333333333348,4034.1,15.483333333333324,0.0,0.375,1
1620685760,1985.8333333333333,9.891666666666662,0.0,231.0,293.3,231.16666666666663,648.4166666666666,2.2,16.8,13.191666666666652,4058.1,14.404166666666663,0.0,0.4,1
1620685770,2122.833333333333,7.15,0.0,234.5,304.9,234.83333333333331,719.9166666666666,2.2,19.04000000000001,13.700000000000022,4172.1,15.554166666666674,0.0,0.35,1
1620685780,2257.0,8.825,0.0,238.16666666666663,282.2,238.25,808.1666666666666,7.3,21.25999999999999,13.416666666666652,4000.1,15.4625,0.0,0.3666666666666657,1
1620685790,2384.5,9.766666666666676,0.0,242.16666666666663,301.5,242.5,905.8333333333334,7.3,22.2,12.75,4082.1,14.745833333333326,0.0,0.4,1
1620685800,2507.25,8.533333333333326,0.0,245.75,286.2,246.0,991.1666666666666,1.0,22.04000000000001,12.275,4026.0,14.958333333333323,0.0,0.3583333333333343,1
1620685810,2648.083333333333,8.991666666666664,0.0,249.08333333333331,285.0,249.25,1081.0833333333333,8.7,21.99000000000001,14.083333333333348,4055.7,15.0875,0.0,0.3333333333333342,1
1620685820,2783.75,8.591666666666674,0.0,252.58333333333331,278.3,252.75,1167.0,8.7,22.119999999999983,13.566666666666652,3988.4,15.070833333333349,0.0,0.35,1
