time,commits_tot,pending_tx_rate,reject_tot,block_num_tot,msg_sent_rate,blocks_count,pending_tx_tot,tx_in_process_rate,rest_api_batch_rate,commits_rate,msg_receive_rate,tx_exec_rate,reject_rate,block_num_rate,test#
1631561110,1111.0,0.2375,0.0,360.0,203.4,360.125,5.0,0.5,2.739999999999997,8.6375,1262.5,6.73125,0.0,0.8875,1
1631561120,1203.5,0.0,0.0,369.25,217.3,369.75,5.0,0.0,3.4,9.25,1337.4,10.76875,0.0,0.925,1
1631561130,1298.625,0.0,0.0,378.75,214.8,379.0,4.875,0.5,4.070000000000005,9.5125,1318.2,11.05,0.0,0.95,1
1631561140,1391.5,0.0,0.0,388.0,213.6,388.25,4.5,0.5,4.720000000000004,9.2875,1320.8,10.9125,0.0,0.925,1
1631561150,1486.25,0.0,0.0,397.375,214.5,397.625,4.125,0.3,5.35,9.475,1310.5,10.85,0.0,0.9375,1
1631561160,1579.75,0.025,0.0,406.75,212.4,407.0,4.375,0.3,6.029999999999996,9.35,1307.5,10.725,0.0,0.9375,1
1631561170,1671.75,0.025,0.0,416.0,210.5,416.125,4.25,1.0,6.670000000000004,9.2,1299.0,10.6875,0.0,0.925,1
1631561180,1762.625,0.05,0.0,425.125,215.5,425.5,4.75,0.0,7.420000000000004,9.0875,1325.3,10.83125,0.0,0.9125,1
1631561190,1857.625,0.05,0.0,434.625,214.1,434.875,4.5,0.0,8.319999999999983,9.5,1304.6,10.95,0.0,0.95,1
1631561200,1951.0,0.05,0.0,444.0,212.6,444.125,4.375,1.1,9.270000000000003,9.3375,1305.5,10.78125,0.0,0.9375,1
1631561210,2045.75,0.05,0.0,453.75,218.6,453.875,3.875,1.1,9.320000000000004,9.475,1327.5,10.75,0.0,0.975,1
1631561220,2136.25,0.1375,0.0,463.0,211.5,463.125,5.25,0.9,9.3,9.05,1311.1,10.7875,0.0,0.925,1
1631561230,2227.375,0.1375,0.0,472.125,211.9,472.5,4.875,0.9,9.309999999999992,9.1125,1295.1,10.71875,0.0,0.9125,1
1631561240,2324.125,0.075,0.0,481.75,217.5,481.875,5.625,0.9,9.25,9.675,1332.6,10.9125,0.0,0.9625,1
1631561250,2408.8571428571427,0.075,0.0,490.2857142857143,217.5,490.4285714285714,5.142857142857143,1.0,9.3,8.473214285714267,1332.6,7.180357142857133,0.0,0.8535714285714278,1
1631561260,2498.625,0.1482142857142857,0.0,499.25,1368.1,499.5,6.625,1.0,9.3,8.976785714285734,6638.6,9.93125,0.0,0.8964285714285722,1
1631561270,2591.375,0.0,0.0,508.5,213.6,508.75,6.625,1.0,9.309999999999992,9.275,1322.7,13.794642857142868,0.0,0.925,1
1631561280,2685.5,0.05,0.0,517.875,212.4,518.125,7.125,1.1,9.3,9.4125,1311.8,10.86875,0.0,0.9375,1
1631561290,2778.5,0.025,0.0,527.25,217.5,527.5,7.375,1.1,9.330000000000018,9.3,1326.6,10.91875,0.0,0.9375,1
1631561300,2872.5,0.025,0.0,536.5,214.1,536.875,7.0,1.1,9.3,9.4,1318.6,11.10625,0.0,0.925,1
1631561310,2965.375,0.05,0.0,545.875,214.2,546.0,7.5,0.7,9.3,9.2875,1322.4,10.99375,0.0,0.9375,1
1631561320,3058.125,0.05,0.0,555.25,215.7,555.5,7.25,0.7,9.35,9.275,1324.9,10.91875,0.0,0.9375,1
1631561330,3152.0,0.05,0.0,564.5,212.7,564.75,6.375,0.7,9.29000000000001,9.3875,1302.0,10.9125,0.0,0.925,1
1631561340,3243.125,0.15,0.0,573.75,210.3,574.0,7.875,0.7,9.329999999999972,9.1125,1300.4,10.76875,0.0,0.925,1
1631561350,3337.125,0.15,0.0,583.0,216.7,583.375,7.0,0.4,9.3,9.4,1325.2,10.88125,0.0,0.925,1
1631561360,3431.75,0.15,0.0,592.5,213.7,592.625,6.875,0.1,9.3,9.4625,1320.1,10.9625,0.0,0.95,1
1631561370,3528.5,0.15,0.0,601.75,212.4,602.0,5.0,0.1,9.3,9.675,1305.5,10.83125,0.0,0.925,1
1631561380,3622.375,0.1125,0.0,611.375,213.9,611.5,6.125,1.0,9.310000000000036,9.3875,1313.5,10.60625,0.0,0.9625,1
1631561390,3711.625,0.1875,0.0,620.625,212.3,620.875,8.0,1.0,9.309999999999992,8.925,1306.7,10.6125,0.0,0.925,1
1631561400,3805.625,0.1875,0.0,629.875,215.3,630.125,7.125,0.1,9.319999999999984,9.4,1324.2,10.96875,0.0,0.925,1
1631561410,3900.125,0.0875,0.0,639.375,213.7,639.5,8.0,0.2,9.309999999999992,9.45,1311.9,10.875,0.0,0.95,1
1631561420,3991.875,0.0375,0.0,648.5,214.4,648.875,8.375,0.2,9.3,9.175,1315.4,10.875,0.0,0.9125,1
1631561430,4085.375,0.0375,0.0,657.875,215.9,658.125,7.75,0.4,9.310000000000036,9.35,1326.2,11.11875,0.0,0.9375,1
1631561440,4181.375,0.0375,0.0,667.375,213.5,667.375,7.25,0.4,9.319999999999984,9.6,1311.8,10.88125,0.0,0.95,1
1631561450,4271.375,0.225,0.0,676.5,211.8,676.875,9.5,0.3,9.330000000000018,9.0,1306.8,10.70625,0.0,0.9125,1
1631561460,4364.0,0.225,0.0,685.75,213.8,686.0,8.5,0.2,9.319999999999984,9.2625,1313.8,10.8875,0.0,0.925,1
1631561470,4457.0,0.225,0.0,695.0,211.5,695.25,6.75,0.2,9.330000000000018,9.3,1306.1,10.86875,0.0,0.925,1
1631561480,4551.75,0.075,0.0,703.875,213.1,704.25,7.5,0.0,9.28000000000002,9.475,1326.1,11.1625,0.0,0.8875,1
1631561490,4645.25,0.0375,0.0,713.375,212.3,713.375,7.875,0.7,9.289999999999964,9.35,1303.3,11.04375,0.0,0.95,1
1631561500,4735.875,0.0,0.0,722.5,212.4,722.75,7.875,0.7,9.28000000000002,9.0625,1307.3,10.7,0.0,0.9125,1
1631561510,4830.0,0.0,0.0,731.875,213.9,732.25,7.125,0.4,9.3,9.4125,1316.0,10.8875,0.0,0.9375,1
1631561520,4926.0,0.025,0.0,741.375,213.7,741.5,7.375,0.1,9.3,9.6,1306.0,10.75,0.0,0.95,1
1631561530,5017.75,0.025,0.0,750.5,211.8,750.625,6.5,0.1,9.3,9.175,1311.7,10.8,0.0,0.9125,1
1631561540,5112.375,0.025,0.0,759.875,214.0,760.125,6.75,1.0,9.3,9.4625,1307.2,10.83125,0.0,0.9375,1
1631561550,5206.125,0.025,0.0,769.25,214.0,769.375,6.25,1.0,9.289999999999964,9.375,1317.1,10.7375,0.0,0.9375,1
1631561560,5297.5,0.225,0.0,778.5,210.5,778.875,8.5,0.2,9.290000000000054,9.1375,1297.9,10.69375,0.0,0.925,1
1631561570,5389.25,0.225,0.0,787.75,212.6,787.875,7.5,0.4,9.289999999999964,9.175,1313.8,10.73125,0.0,0.925,1
1631561580,5483.5,0.0125,0.0,797.0,210.6,797.25,7.625,0.4,9.289999999999964,9.425,1288.0,10.71875,0.0,0.925,1
1631561590,5576.0,0.0125,0.0,805.875,206.6,806.125,7.125,0.0,9.3,9.25,1296.0,10.71875,0.0,0.8875,1
1631561600,5671.625,0.0125,0.0,815.25,213.2,815.5,6.5,0.5,9.290000000000054,9.5625,1311.7,10.73125,0.0,0.9375,1
1631561610,5762.25,0.025,0.0,824.5,212.0,824.75,6.75,0.5,9.309999999999944,9.0625,1303.5,10.6875,0.0,0.925,1
1631561620,5854.375,0.025,0.0,833.625,209.7,834.0,6.625,1.5,9.25,9.2125,1297.5,10.7,0.0,0.9125,1
1631561630,5949.0,0.025,0.0,843.125,214.9,843.375,6.375,1.5,9.290000000000054,9.4625,1308.8,10.69375,0.0,0.95,1
1631561640,6042.875,0.0125,0.0,852.375,209.1,852.625,6.5,0.6,9.269999999999982,9.3875,1289.2,10.6125,0.0,0.925,1
1631561650,6134.375,0.0125,0.0,861.625,212.2,861.875,6.625,0.6,9.310000000000036,9.15,1311.7,10.66875,0.0,0.925,1
1631561660,6226.5,0.1,0.0,870.875,210.3,871.25,7.625,0.6,9.259999999999945,9.2125,1286.3,10.66875,0.0,0.925,1
1631561670,6324.75,0.1,0.0,880.375,214.4,880.375,5.0,0.5,9.269999999999982,9.825,1316.0,10.63125,0.0,0.95,1
1631561680,6416.0,0.1,0.0,889.5,209.4,889.625,4.375,0.0,9.310000000000036,9.125,1301.8,10.675,0.0,0.9125,1
1631561690,6502.428571428572,0.1339285714285714,0.0,898.1428571428571,209.4,898.2857142857143,5.714285714285714,0.0,9.28000000000002,8.642857142857157,1301.8,8.229464285714267,0.0,0.864285714285711,1
1631561700,6592.25,0.1339285714285714,0.0,906.625,2509.5,906.875,5.0,0.7,9.319999999999984,8.982142857142843,13693.7,9.8625,0.0,0.8482142857142889,1
1631561710,6686.0,0.0,0.0,916.0,210.9,916.25,5.0,0.7,9.25,9.375,1293.9,12.145535714285732,0.0,0.9375,1
1631561720,6777.75,0.0,0.0,925.25,210.3,925.625,4.875,0.4,9.330000000000018,9.175,1300.3,10.4875,0.0,0.925,1
1631561730,6872.25,0.0125,0.0,934.625,213.5,935.0,5.0,0.4,9.309999999999944,9.45,1309.1,10.625,0.0,0.9375,1
1631561740,6967.25,0.0125,0.0,944.125,210.5,944.125,4.375,1.3,9.310000000000036,9.5,1291.4,10.50625,0.0,0.95,1
1631561750,7056.875,0.025,0.0,953.125,208.4,953.5,4.625,1.3,9.28000000000002,8.9625,1291.7,10.4,0.0,0.9,1
1631561760,7152.25,0.0375,0.0,962.625,213.5,962.875,5.0,1.3,9.309999999999944,9.5375,1302.0,10.61875,0.0,0.95,1
1631561770,7247.25,0.0375,0.0,972.125,210.0,972.125,3.75,0.5,9.28000000000002,9.5,1283.3,10.45,0.0,0.95,1
1631561780,7337.25,0.0625,0.0,981.125,207.2,981.5,4.375,0.0,9.290000000000054,9.0,1291.9,10.35625,0.0,0.9,1
1631561790,7431.0,0.0625,0.0,990.5,211.6,990.625,5.0,0.5,9.309999999999944,9.375,1296.6,10.50625,0.0,0.9375,1
1631561800,7523.5,0.0,0.0,999.5,206.8,999.75,5.0,0.5,9.290000000000054,9.25,1277.9,10.5,0.0,0.9,1
