time,commits_tot,pending_tx_rate,reject_tot,block_num_tot,msg_sent_rate,blocks_count,pending_tx_tot,tx_in_process_rate,rest_api_batch_rate,commits_rate,msg_receive_rate,tx_exec_rate,reject_rate,block_num_rate,test#
1620779250,1111.0555555555557,0.1944444444444444,0.0,229.61111111111111,1667.0,229.77777777777777,2.4444444444444446,1.3,3.65,4.976143790849688,7733.1,4.919444444444446,0.0,0.9552287581699346,1
1620779260,1161.8333333333333,0.1944444444444444,0.0,239.16666666666663,739.3,239.61111111111111,0.0,0.0,3.719999999999993,5.07777777777776,3609.5,5.114215686274508,0.0,0.9555555555555544,1
1620779270,1209.611111111111,0.0722222222222222,0.0,248.77777777777777,728.5,249.22222222222223,0.7222222222222222,0.4,3.7200000000000046,4.777777777777783,3600.1,5.286111111111109,0.0,0.9611111111111116,1
1620779280,1257.6666666666667,0.35,0.0,258.3333333333333,738.9,258.77777777777777,4.222222222222222,0.4,3.740000000000009,4.805555555555566,3598.1,5.0694444444444455,0.0,0.9555555555555544,1
1620779290,1305.7222222222222,0.05,0.0,267.94444444444446,732.6,268.6666666666667,4.722222222222222,0.4,3.7399999999999856,4.805555555555543,3602.4,5.127777777777783,0.0,0.9611111111111142,1
1620779300,1354.888888888889,0.0277777777777777,0.0,277.77777777777777,736.7,278.27777777777777,5.0,0.6,3.75,4.916666666666674,3598.1,5.13888888888888,0.0,0.9833333333333314,1
1620779310,1403.9444444444443,0.0277777777777777,0.0,287.55555555555554,740.7,287.72222222222223,4.277777777777778,0.6,4.020000000000005,4.905555555555543,3562.1,5.097222222222217,0.0,0.9777777777777772,1
1620779320,1454.888888888889,0.0277777777777777,0.0,296.77777777777777,721.1,297.3333333333333,0.8333333333333334,1.9,4.529999999999996,5.094444444444457,3625.3,5.352777777777783,0.0,0.9222222222222228,1
1620779330,1502.111111111111,0.4166666666666667,0.0,306.22222222222223,724.4,306.77777777777777,5.0,1.9,4.8900000000000095,4.722222222222217,3560.0,5.347222222222217,0.0,0.9444444444444458,1
1620779340,1550.7222222222222,0.4166666666666667,0.0,315.94444444444446,741.4,316.6111111111111,4.722222222222222,0.2,4.939999999999986,4.861111111111109,3620.0,5.136111111111108,0.0,0.9722222222222228,1
1620779350,1599.888888888889,0.0,0.0,325.77777777777777,740.3,326.3333333333333,4.722222222222222,0.3,4.8900000000000095,4.916666666666674,3585.2,5.152777777777783,0.0,0.9833333333333314,1
1620779360,1649.0555555555557,0.0277777777777777,0.0,335.6111111111111,746.3,335.8333333333333,5.0,1.0,4.840000000000009,4.916666666666674,3587.6,5.0833333333333375,0.0,0.9833333333333314,1
