time,commits_tot,pending_tx_rate,reject_tot,block_num_tot,msg_sent_rate,blocks_count,pending_tx_tot,tx_in_process_rate,rest_api_batch_rate,commits_rate,msg_receive_rate,tx_exec_rate,reject_rate,block_num_rate,test#
1631600080,1255.875,10.3,0.0,350.5,253.9,350.75,162.75,2.5,6.289999999999997,18.7625,2740.9,15.85625,0.0,0.55,1
1631600090,1453.125,11.325,0.0,355.625,243.3,355.625,276.0,1.3,8.980000000000008,19.725,2681.4,22.09375,0.0,0.5125,1
1631600100,1625.25,10.2875,0.0,360.5,244.1,361.0,378.875,1.3,11.6,17.2125,2695.7,21.8125,0.0,0.4875,1
1631600110,1809.75,10.675,0.0,364.75,236.3,365.125,485.625,6.5,14.270000000000003,18.45,2674.3,22.0875,0.0,0.425,1
1631600120,2007.75,10.4625,0.0,369.5,235.4,369.5,590.25,6.5,16.859999999999992,19.8,2661.1,22.0,0.0,0.475,1
1631600130,2178.5,10.0125,0.0,373.625,236.5,374.125,690.375,6.5,19.420000000000005,17.075,2644.2,21.94375,0.0,0.4125,1
1631600140,2365.25,11.15,0.0,378.25,236.5,378.375,801.875,1.1,22.109999999999992,18.675,2704.9,22.09375,0.0,0.4625,1
1631600150,2549.875,11.3125,0.0,382.625,228.5,382.875,915.0,3.5,24.96000000000001,18.4625,2655.7,21.48125,0.0,0.4375,1
1631600160,2731.0,12.7625,0.0,387.625,237.9,387.625,1042.625,3.5,27.96999999999998,18.1125,2669.5,21.2125,0.0,0.5,1
1631600170,2902.75,12.5625,0.0,392.25,223.9,392.375,1168.25,3.5,29.220000000000027,17.175,2590.0,20.7875,0.0,0.4625,1
1631600180,3065.375,12.85,0.0,396.875,220.5,397.25,1296.75,1.1,29.269999999999985,16.2625,2598.4,19.78125,0.0,0.4625,1
1631600190,3229.25,12.4,0.0,401.25,224.4,401.5,1420.75,1.2,29.21999999999998,16.3875,2616.1,20.06875,0.0,0.4375,1
1631600200,3403.5,11.175,0.0,405.75,222.6,406.0,1532.5,1.2,29.130000000000017,17.425,2535.4,20.4375,0.0,0.45,1
1631600210,3565.5,12.8875,0.0,410.0,209.0,410.25,1661.375,1.2,29.1,16.2,2509.3,19.55,0.0,0.425,1
1631600220,3724.375,12.65,0.0,414.25,216.0,414.625,1787.875,1.2,29.130000000000017,15.8875,2555.8,19.34375,0.0,0.425,1
1631600230,3887.75,13.5875,0.0,418.5,209.8,418.75,1923.75,1.6,29.18999999999996,16.3375,2532.4,19.3875,0.0,0.425,1
1631600240,4060.0,11.4875,0.0,422.875,217.9,423.0,2038.625,5.3,29.08000000000002,17.225,2556.9,19.4125,0.0,0.4375,1
1631600250,4219.375,12.55,0.0,427.0,213.4,427.25,2164.125,5.3,29.21000000000004,15.9375,2546.5,19.76875,0.0,0.4125,1
1631600260,4380.75,13.45,0.0,431.0,207.5,431.25,2298.625,5.3,29.079999999999927,16.1375,2532.8,19.4,0.0,0.4,1
1631600270,4543.5,13.6375,0.0,435.0,206.8,435.25,2435.0,3.6,29.090000000000053,16.275,2524.9,19.13125,0.0,0.4,1
1631600280,4700.375,12.85,0.0,439.0,204.0,439.375,2563.5,3.6,29.009999999999945,15.6875,2497.0,18.8375,0.0,0.4,1
1631600290,4863.875,14.025,0.0,443.375,207.7,443.5,2703.75,3.2,28.970000000000077,16.35,2492.0,18.60625,0.0,0.4375,1
1631600300,5016.0,13.2875,0.0,447.25,206.9,447.375,2836.625,3.2,29.129999999999928,15.2125,2530.0,18.90625,0.0,0.3875,1
1631600310,5176.75,15.575,0.0,451.5,195.9,451.5,2992.375,1.6,29.14000000000005,16.075,2471.0,18.29375,0.0,0.425,1
1631600320,5323.0,12.2,0.0,455.375,208.3,455.5,3114.375,1.6,29.139999999999965,14.625,2506.0,18.4,0.0,0.3875,1
1631600330,5481.0,13.625,0.0,459.5,200.8,459.625,3250.625,1.6,29.0,15.8,2440.9,18.66875,0.0,0.4125,1
1631600340,5625.0,15.3375,0.0,463.875,189.2,463.875,3404.0,7.6,29.15,14.4,2399.1,17.18125,0.0,0.4375,1
1631600350,5777.75,13.425,0.0,468.0,209.8,468.25,3538.25,7.6,29.01000000000004,15.275,2546.0,17.7375,0.0,0.4125,1
1631600360,5916.571428571428,11.975,0.0,471.57142857142856,209.8,471.7142857142857,3658.0,0.8,28.999999999999908,13.882142857142844,2546.0,23.760714285714265,0.0,0.3571428571428555,1
